upm,nvivi,nhoga,trimestre,dpto,área,ingreso_ocup_pri,ingrem,ipcm,pobnopoi
6231,29,1,7,3,1, 6500000 , 8000000 , 1600000 ,0
6231,33,1,7,3,1, 7500000 , 7977258 , 1994314 ,0
6244,7,1,6,3,1, 10018667 , 10816758 , 983342 ,0
6244,11,1,6,3,1, 4984412 , 5582541 , 1395635 ,0
6244,16,1,6,3,1, 1295947 , 1923983 , 480996 ,1
6244,20,1,6,3,1, -   , 1626912 , 1626912 ,0
6244,23,1,6,3,1, 6778800 , 7835690 , 1958922 ,0
6244,25,1,6,3,1, 3987529 , 5303804 , 1325951 ,0
6244,44,1,6,3,1, 1196259 , 1824295 , 608098 ,1
6244,47,1,6,3,1, 14076838 , 14743918 , 2457320 ,0
6244,48,1,6,3,1, 4087217 , 5582541 , 1395635 ,0
6244,54,1,6,3,1, 2791270 , 12261652 , 4087217 ,0
6402,3,1,8,3,1, 4348995 , 6440632 , 2146877 ,0
6402,4,1,8,3,1, 8381700 , 9567790 , 2391947 ,0
6402,10,1,8,3,1, 3755951 , 4917330 , 2458665 ,0
6402,27,1,8,3,1, 1976816 , 11860896 , 11860896 ,0
6402,32,1,8,3,1, 2965224 , 9746407 , 3248802 ,0
6402,36,1,8,3,1, 2471020 , 4447836 , 2223918 ,0
6402,37,1,8,3,1, 3953632 , 5930448 , 1482612 ,0
6412,5,1,6,3,1, 3489088 , 5981294 , 1993765 ,0
6412,8,1,6,3,1, 12461029 , 30757532 , 4393933 ,0
6412,9,1,6,3,1, 5981294 , 16348870 , 5449623 ,0
6412,11,1,6,3,1, 4984412 , 18022361 , 4505590 ,0
6412,12,1,6,3,1, 24922058 , 50766231 , 50766231 ,0
6412,13,1,6,3,1, 11663523 , 11783539 , 1472942 ,0
6412,15,1,6,3,1, 18394653 , 20719169 , 2589896 ,0
6412,17,1,6,3,1, 5620571 , 9263345 , 4631673 ,0
6428,7,1,8,3,1, -   , 3175175 , 3175175 ,0
6428,12,1,8,3,1, 4266641 , 5060434 , 1265109 ,0
6428,13,1,8,3,1, 2381381 , 2877502 , 2877502 ,0
6428,21,1,8,3,1, 1389139 , 2480605 , 2480605 ,0
6428,24,1,8,3,1, 893018 , 1786036 , 595345 ,1
6428,26,1,8,3,1, 2778278 , 3274399 , 3274399 ,0
6428,34,1,8,3,1, 1984484 , 4067779 , 2033889 ,0
6428,41,1,8,3,1, 6945694 , 9038167 , 1506361 ,0
6428,53,1,8,3,1, 396897 , 1967947 , 655982 ,1
6428,61,1,8,3,1, -   , 2599674 , 2599674 ,0
6428,63,1,8,3,1, 7719643 , 9289370 , 1857874 ,0
6428,73,1,8,3,1, 2579829 , 4128200 , 1376067 ,0
6441,1,1,7,3,1, 4250000 , 6650000 , 2216667 ,0
6441,9,1,7,3,1, 3750000 , 4560038 , 2280019 ,0
6441,16,1,7,3,1, 2000000 , 3545776 , 3545776 ,0
6441,19,1,7,3,1, 2550000 , 3050000 , 3050000 ,0
6441,20,1,7,3,1, 920000 , 5761667 , 5761667 ,0
6454,4,1,8,3,1, 11767991 , 17274934 , 3454987 ,0
6454,13,1,8,3,1, 8453902 , 9679156 , 2419789 ,0
6454,24,1,8,3,1, 2579829 , 2987122 , 597424 ,1
6454,31,1,8,3,1, 3175175 , 4723546 , 1180886 ,0
6454,32,1,8,3,1, 4167417 , 6702031 , 1117005 ,0
6454,42,1,8,3,1, 1984484 , 2967206 , 2967206 ,0
6454,46,1,8,3,1, 5953452 , 5930773 , 1976924 ,0
6454,50,1,8,3,1, 992242 , 6218462 , 3109231 ,0
6454,55,1,8,3,1, 8731730 , 14319473 , 2045639 ,0
6454,57,1,8,3,1, 4365865 , 8554073 , 2138518 ,0
6454,59,1,8,3,1, 5755004 , 7739488 , 1547898 ,0
6454,63,1,8,3,1, 15558355 , 17046718 , 3409344 ,0
6517,2,1,8,3,1, 992242 , 7070717 , 1767679 ,0
6517,15,1,8,3,1, 3968968 , 6163705 , 1027284 ,0
6517,17,1,8,3,1, 2679054 , 3759770 , 939943 ,0
6517,20,1,8,3,1, -   , 3052137 , 1526068 ,0
6517,21,1,8,3,1, -   , 1787107 , 1787107 ,0
6517,28,1,8,3,1, 3692336 , 5776044 , 962674 ,0
6517,31,1,8,3,1, 1805881 , 2124345 , 531086 ,1
6517,35,1,8,3,1, 6896082 , 9870451 , 1974090 ,0
6517,44,1,8,3,1, 5358107 , 5928646 , 1482162 ,0
6517,45,1,8,3,1, 2976726 , 3968968 , 1322989 ,0
6517,51,1,8,3,1, 5953452 , 7501823 , 1250304 ,0
6530,1,1,5,3,1, 9085241 , 9690923 , 4845462 ,0
6530,2,1,5,3,1, 605683 , 7125184 , 3562592 ,0
6530,3,1,5,3,1, 5814554 , 6824025 , 1364805 ,0
6530,5,1,5,3,1, -   , 1862474 , 620825 ,1
6530,10,1,5,3,1, -   , 2392070 , 2392070 ,0
6530,13,1,5,3,1, 13274546 , 20845580 , 4169116 ,0
6530,18,1,5,3,1, 4037885 , 4643567 , 928713 ,0
6530,22,1,5,3,1, 11507972 , 13113031 , 2185505 ,0
6530,24,1,5,3,1, 11608919 , 16510574 , 2751762 ,0
6530,28,1,5,3,1, -   , 2931673 , 732918 ,1
6530,32,1,5,3,1, 1009471 , 2220837 , 740279 ,1
6543,17,1,7,3,1, 4336438 , 5308398 , 1327100 ,0
6543,18,1,7,3,1, 697818 , 1455643 , 363911 ,1
6543,30,1,7,3,1, 2193141 , 2492206 , 830735 ,1
6543,31,1,7,3,1, 3190023 , 4307021 , 615289 ,1
6543,34,1,7,3,1, 3229899 , 5123975 , 1280994 ,0
6543,43,1,7,3,1, 1993765 , 2492206 , 1246103 ,0
6543,54,1,7,3,1, 11962588 , 12648360 , 2108060 ,0
6543,56,1,7,3,1, 2242985 , 2242985 , 1121493 ,0
6543,57,1,7,3,1, 2203110 , 2203110 , 550777 ,1
6543,65,1,7,3,1, 2392518 , 4045927 , 1348642 ,0
6543,81,1,7,3,1, 3788153 , 3788153 , 1262718 ,0
6556,5,1,7,3,1, 2994683 , 6379805 , 1275961 ,0
6556,17,1,7,3,1, 5708927 , 6289001 , 1048167 ,0
6556,35,1,7,3,1, 3605638 , 4146484 , 1036621 ,0
6556,39,1,7,3,1, 5408457 , 6109053 , 1527263 ,0
6556,45,1,7,3,1, 2003132 , 3001777 , 600355 ,1
6556,51,1,7,3,1, 1682631 , 2183414 , 727805 ,1
6556,69,1,7,3,1, 2804385 , 3545458 , 886365 ,0
6556,70,1,7,3,1, 4132462 , 4619891 , 923978 ,0
6556,79,1,7,3,1, -   , 1101723 , 1101723 ,0
6556,86,1,7,3,1, 3805951 , 4727220 , 525247 ,1
6556,109,1,7,3,1, 1041629 , 1342099 , 671049 ,1
6556,122,1,7,3,1, 2804385 , 3305168 , 661034 ,1
6636,8,1,7,3,1, 1500000 , 3246667 , 3246667 ,0
6636,12,1,7,3,1, 5100000 , 9960008 , 4980004 ,0
6636,18,1,7,3,1, 4000000 , 5375000 , 2687500 ,0
6636,23,1,7,3,1, 2600000 , 3506042 , 1168681 ,0
6636,30,1,7,3,1, 3170000 , 6108409 , 1221682 ,0
6636,34,1,7,3,1, -   , 1560008 , 312002 ,1
6636,35,1,7,3,1, 1181818 , 3233159 , 1077720 ,0
6636,38,1,7,3,1, 3500000 , 14090849 , 2818170 ,0
6636,48,1,7,3,1, 12700000 , 13893341 , 3473335 ,0
5305,3,1,7,3,6, 3605638 , 4589677 , 2294838 ,0
5305,9,1,7,3,6, 4144481 , 5486579 , 1828860 ,0
5305,10,1,7,3,6, 3926139 , 4687244 , 1562415 ,0
5305,16,1,7,3,6, 3004699 , 3565490 , 713098 ,0
5305,21,1,7,3,6, 1923007 , 2523947 , 504789 ,1
5305,25,1,7,3,6, 4660364 , 5161147 , 1290287 ,0
5305,30,1,7,3,6, 1201879 , 2112383 , 2112383 ,0
5305,32,1,7,3,6, 85989 , 1812689 , 906344 ,0
5305,37,1,7,3,6, 3465419 , 4887471 , 1221868 ,0
5305,42,1,7,3,6, 3405325 , 4006265 , 2003132 ,0
5329,5,1,5,3,6, 4037885 , 5047356 , 1009471 ,0
5329,7,1,5,3,6, 3230308 , 3953089 , 790618 ,0
5329,12,1,5,3,6, 2422731 , 3071597 , 767899 ,0
5329,24,1,5,3,6, 504736 , 1312313 , 437438 ,1
5329,27,1,5,3,6, 2341973 , 3411452 , 852863 ,0
5329,32,1,5,3,6, -   , 3129361 , 1564680 ,0
5329,37,1,5,3,6, 213671 , 1667310 , 833655 ,0
5353,4,1,6,3,6, 3000000 , 4205750 , 1051438 ,0
5353,10,1,6,3,6, 12050000 , 14770000 , 2461667 ,0
5353,12,1,6,3,6, 700000 , 2390008 , 478002 ,1
5353,14,1,6,3,6, 300000 , 2574649 , 858216 ,0
5353,15,1,6,3,6, -   , 2620016 , 655004 ,0
5353,19,1,6,3,6, -   , 1730000 , 865000 ,0
5353,25,1,6,3,6, 2327333 , 3327333 , 1663667 ,0
5353,26,1,6,3,6, 2000000 , 2981165 , 1490583 ,0
5353,31,1,6,3,6, 2000000 , 2633911 , 1316956 ,0
5353,32,1,6,3,6, 6200000 , 8000000 , 4000000 ,0
5375,6,1,7,3,6, 3004699 , 4627064 , 925413 ,0
5375,8,1,7,3,6, 3124886 , 3725826 , 745165 ,0
5375,12,1,7,3,6, 7772153 , 8583250 , 1430542 ,0
5375,14,1,7,3,6, 3004699 , 3645615 , 911404 ,0
5375,15,1,7,3,6, 4841 , 2118060 , 353010 ,1
5375,16,1,7,3,6, 47658 , 587784 , 587784 ,1
5375,17,1,7,3,6, 1201879 , 2003132 , 1001566 ,0
5375,18,1,7,3,6, 6169648 , 6970901 , 2323634 ,0
5375,24,1,7,3,6, 334607 , 5222027 , 870338 ,0
5375,29,1,7,3,6, 7131151 , 7711802 , 963975 ,0
5375,31,1,7,3,6, 240376 , 1014294 , 1014294 ,0
5375,32,1,7,3,6, 3004699 , 3663061 , 915765 ,0
5397,5,1,5,3,6, 4503521 , 6498831 , 2166277 ,0
5397,6,1,5,3,6, 10608294 , 11604907 , 2320981 ,0
5397,9,1,5,3,6, 9607512 , 10604124 , 2651031 ,0
5397,15,1,5,3,6, 3642848 , 6915407 , 864426 ,0
5397,18,1,5,3,6, 5604382 , 6405008 , 2135003 ,0
5397,19,1,5,3,6, 6585149 , 7585931 , 1896483 ,0
5397,23,1,5,3,6, 300235 , 3368467 , 561411 ,1
5397,25,1,5,3,6, 40781886 , 42255455 , 8451091 ,0
5397,29,1,5,3,6, 3903052 , 6665211 , 1333042 ,0
5397,30,1,5,3,6, 8066307 , 9317285 , 2329321 ,0
5397,43,1,5,3,6, 107009 , 807556 , 201889 ,1
5419,11,1,5,3,6, 30023474 , 30962314 , 4423188 ,0
5419,12,1,5,3,6, 6004695 , 8066268 , 2688756 ,0
5419,15,1,5,3,6, 12970621 , 15922930 , 2274704 ,0
5419,16,1,5,3,6, 2061612 , 2461925 , 2461925 ,0
5419,17,1,5,3,6, 1230962 , 2031588 , 1015794 ,0
5419,32,1,5,3,6, 4503521 , 7108891 , 7108891 ,0
5419,39,1,5,3,6, 3202504 , 3963060 , 1321020 ,0
5419,40,1,5,3,6, 1622102 , 3023197 , 1511599 ,0
5419,43,1,5,3,6, 2401878 , 3002347 , 600469 ,1
5419,53,1,5,3,6, 5327499 , 6500961 , 1300192 ,0
5466,3,1,5,3,6, 2210742 , 3571046 , 714209 ,0
5466,4,1,5,3,6, 2059321 , 3319276 , 829819 ,0
5466,6,1,5,3,6, 2624625 , 3129361 , 782340 ,0
5466,14,1,5,3,6, 3412013 , 4421484 , 2210742 ,0
5466,16,1,5,3,6, 4037885 , 6198153 , 1549538 ,0
5466,27,1,5,3,6, -   , 1584953 , 792477 ,0
5466,29,1,5,3,6, 7954633 , 9266946 , 1853389 ,0
5466,37,1,5,3,6, 747858 , 1076088 , 1076088 ,0
5466,44,1,5,3,6, 5096315 , 6105787 , 1221157 ,0
5466,55,1,5,3,6, 149402 , 3985392 , 996348 ,0
5486,10,1,8,3,6, 2275297 , 3697893 , 1848947 ,0
5486,16,1,8,3,6, 3566283 , 6066733 , 3033367 ,0
5486,17,1,8,3,6, 893018 , 2414290 , 804763 ,0
5486,22,1,8,3,6, 793794 , 1613942 , 403485 ,1
5486,36,1,8,3,6, 2976726 , 3968968 , 1322989 ,0
5486,40,1,8,3,6, 692585 , 1225739 , 612870 ,1
5486,41,1,8,3,6, 2265502 , 2821632 , 1410816 ,0
5486,42,1,8,3,6, 3671296 , 4287433 , 1071858 ,0
5486,45,1,8,3,6, 2480605 , 3928209 , 1309403 ,0
5486,55,1,8,3,6, 93965 , 1225121 , 612561 ,1
5516,4,1,6,3,6, 325333 , 1536167 , 1536167 ,0
5516,8,1,6,3,6, 157583 , 1257583 , 1257583 ,0
5516,9,1,6,3,6, 8347000 , 9584000 , 1916800 ,0
5516,10,1,6,3,6, 10000000 , 11004362 , 3668121 ,0
5516,20,1,6,3,6, 4800000 , 5920016 , 986669 ,0
5516,21,1,6,3,6, 2700000 , 3060008 , 765002 ,0
5516,25,1,6,3,6, 300000 , 1221308 , 305327 ,1
5516,29,1,6,3,6, 2400000 , 2975008 , 595002 ,1
5516,34,1,6,3,6, -   , 2449462 , 1224731 ,0
5516,44,1,6,3,6, 700000 , 2434826 , 608707 ,1
5516,45,1,6,3,6, 2000000 , 8100000 , 2700000 ,0
5516,49,1,6,3,6, 750000 , 2145428 , 715143 ,0
5538,3,1,6,3,6, -   , 2990647 , 996882 ,0
5538,5,1,6,3,6, 1794388 , 3306160 , 1653080 ,0
5538,6,1,6,3,6, 2691582 , 3190023 , 3190023 ,0
5538,15,1,6,3,6, 1595012 , 2093453 , 1046726 ,0
5538,19,1,6,3,6, -   , 2591894 , 1295947 ,0
5538,32,1,6,3,6, 498441 , 2531548 , 361650 ,1
5538,43,1,6,3,6, 258193 , 2814199 , 938066 ,0
5538,45,1,6,3,6, 2312767 , 2971099 , 424443 ,1
5538,56,1,6,3,6, 5532697 , 5991458 , 1997153 ,0
5560,3,1,7,3,6, 645000 , 5335008 , 889168 ,0
5560,7,1,7,3,6, 3600000 , 4268333 , 533542 ,1
5560,21,1,7,3,6, 5967500 , 7767500 , 1553500 ,0
5560,23,1,7,3,6, 800000 , 1688416 , 844208 ,0
5560,35,1,7,3,6, -   , 1200000 , 600000 ,1
5560,37,1,7,3,6, 2400000 , 2400000 , 800000 ,0
5560,39,1,7,3,6, 7000000 , 23860447 , 5965112 ,0
5560,42,1,7,3,6, -   , 1060008 , 353336 ,1
5560,44,1,7,3,6, 4445833 , 5040833 , 1260208 ,0
5560,47,1,7,3,6, 5000000 , 6690008 , 1338002 ,0
5560,50,1,7,3,6, 2500000 , 3400000 , 1700000 ,0
5581,3,1,7,3,6, 4052167 , 5554516 , 1851505 ,0
5581,4,1,7,3,6, 3505482 , 12457814 , 2076302 ,0
5581,5,1,7,3,6, 3705795 , 14117492 , 4705831 ,0
5581,15,1,7,3,6, 10015662 , 12957762 , 3239441 ,0
5581,22,1,7,3,6, 7211276 , 8989139 , 1123642 ,0
5581,25,1,7,3,6, 1201879 , 1650414 , 550138 ,1
5581,31,1,7,3,6, 3805951 , 5983017 , 1196603 ,0
5581,35,1,7,3,6, 1626246 , 3429065 , 685813 ,0
5581,40,1,7,3,6, 3004699 , 3565490 , 713098 ,0
5581,41,1,7,3,6, 2804385 , 3742853 , 935713 ,0
5581,44,1,7,3,6, -   , 1201879 , 1201879 ,0
5605,8,1,7,3,6, 5313798 , 5872247 , 978708 ,0
5605,14,1,7,3,6, 2193141 , 4624728 , 660675 ,0
5605,17,1,7,3,6, 67954 , 1329665 , 443222 ,1
5605,28,1,7,3,6, 3748277 , 5044224 , 1261056 ,0
5605,32,1,7,3,6, -   , 867698 , 867698 ,0
5605,35,1,7,3,6, 2591894 , 2990647 , 1495323 ,0
5605,39,1,7,3,6, 2392518 , 3389400 , 677880 ,0
5605,40,1,7,3,6, 3220761 , 4258298 , 709716 ,0
5605,44,1,7,3,6, 4984412 , 5981294 , 1993765 ,0
5605,45,1,7,3,6, 4485970 , 5578221 , 1859407 ,0
5605,52,1,7,3,6, 9470382 , 10387904 , 2596976 ,0
5605,62,1,7,3,6, 1993765 , 8573188 , 4286594 ,0
5650,2,1,8,3,6, 1488363 , 2452965 , 613241 ,1
5650,4,1,8,3,6, 1930655 , 3032517 , 758129 ,0
5650,11,1,8,3,6, 144272 , 4609361 , 4609361 ,0
5650,14,1,8,3,6, 2576687 , 5940388 , 1188078 ,0
5650,17,1,8,3,6, 8632506 , 10190799 , 1019080 ,0
5650,18,1,8,3,6, 4961210 , 5745224 , 1149045 ,0
5650,20,1,8,3,6, 1002495 , 2609927 , 2609927 ,0
5650,24,1,8,3,6, 2579829 , 3572071 , 3572071 ,0
5650,28,1,8,3,6, 366799 , 2883598 , 720900 ,0
5650,29,1,8,3,6, 2133320 , 5200295 , 742899 ,0
5670,5,1,7,3,6, 4507048 , 6960885 , 1392177 ,0
5670,11,1,7,3,6, 1001566 , 2173313 , 724438 ,0
5670,16,1,7,3,6, 2904542 , 3705795 , 926449 ,0
5670,18,1,7,3,6, 5999381 , 6460016 , 2153339 ,0
5670,26,1,7,3,6, 2604072 , 3605638 , 1201879 ,0
5670,27,1,7,3,6, 2003132 , 2350208 , 2350208 ,0
5670,33,1,7,3,6, 3856030 , 4216508 , 1054127 ,0
5670,34,1,7,3,6, 4206578 , 7832076 , 1958019 ,0
5670,39,1,7,3,6, 5027862 , 5924092 , 846299 ,0
5670,44,1,7,3,6, 6990932 , 7541793 , 685618 ,0
5670,58,1,7,3,6, 2644135 , 4363490 , 2181745 ,0
5689,2,1,8,3,6, 492681 , 1596287 , 1596287 ,0
5689,16,1,8,3,6, 2167797 , 2463405 , 821135 ,0
5689,17,1,8,3,6, 1773652 , 2266333 , 566583 ,1
5689,33,1,8,3,6, 5616564 , 6071374 , 1517843 ,0
5689,34,1,8,3,6, 1478043 , 1757229 , 878615 ,0
5689,37,1,8,3,6, 2759014 , 3921741 , 784348 ,0
5689,41,1,8,3,6, 4039985 , 5332515 , 1333129 ,0
5689,42,1,8,3,6, 6247196 , 7725239 , 1931310 ,0
5689,44,1,8,3,6, 3070717 , 5810023 , 1162005 ,0
5689,47,1,8,3,6, 3527596 , 4301434 , 1075359 ,0
5720,3,1,7,3,6, 431167 , 2118435 , 529609 ,1
5720,5,1,7,3,6, 850417 , 1910425 , 382085 ,1
5720,9,1,7,3,6, 150083 , 1207351 , 1207351 ,0
5720,10,1,7,3,6, -   , 463333 , 154444 ,1
5720,17,1,7,3,6, 300000 , 903333 , 451667 ,1
5720,18,1,7,3,6, 1875000 , 3065008 , 1021669 ,0
5720,24,1,7,3,6, 2000000 , 2500000 , 2500000 ,0
5720,30,1,7,3,6, -   , 2130000 , 1065000 ,0
5720,32,1,7,3,6, -   , 1833777 , 1833777 ,0
5720,37,1,7,3,6, 4200000 , 5200000 , 2600000 ,0
5720,45,1,7,3,6, 2000000 , 4711425 , 1570475 ,0
5741,1,1,6,3,6, 877256 , 3722966 , 744593 ,0
5741,8,1,6,3,6, 2791270 , 3323368 , 1661684 ,0
5741,16,1,6,3,6, 1259250 , 3881051 , 1293684 ,0
5741,24,1,6,3,6, 4298245 , 8666680 , 4333340 ,0
5741,30,1,6,3,6, 446603 , 1742550 , 871275 ,0
5741,34,1,6,3,6, -   , 1474870 , 737435 ,0
5741,42,1,6,3,6, 598129 , 1595012 , 797506 ,0
5741,43,1,6,3,6, 361744 , 803180 , 267727 ,1
5741,46,1,6,3,6, 559530 , 3861968 , 1930984 ,0
5741,48,1,6,3,6, 1158626 , 2554262 , 2554262 ,0
5741,52,1,6,3,6, 384298 , 12310333 , 6155167 ,0
5741,60,1,6,3,6, 404319 , 3119275 , 1559637 ,0
5759,11,1,6,3,6, 5200000 , 10305849 , 2576462 ,0
5759,13,1,6,3,6, 1000000 , 3393341 , 678668 ,0
5759,15,1,6,3,6, 5000000 , 5600000 , 1400000 ,0
5759,19,1,6,3,6, 12067 , 1327900 , 1327900 ,0
5759,28,1,6,3,6, -   , 2873482 , 1436741 ,0
5759,37,1,6,3,6, 1400000 , 2235008 , 558752 ,1
5759,42,1,6,3,6, 1300000 , 1800000 , 360000 ,1
5759,45,1,6,3,6, 5080000 , 6940000 , 1735000 ,0
5759,50,1,6,3,6, 3500000 , 4100000 , 1025000 ,0
5759,62,1,6,3,6, 4721000 , 11611008 , 1290112 ,0
5759,65,1,6,3,6, -   , 9397500 , 4698750 ,0
5807,12,1,7,3,6, 5057909 , 5609102 , 1121820 ,0
5807,16,1,7,3,6, -   , 3523620 , 3523620 ,0
5807,17,1,7,3,6, 1923007 , 3124886 , 3124886 ,0
5807,18,1,7,3,6, 4807518 , 5107987 , 1702662 ,0
5807,21,1,7,3,6, 40663587 , 41464839 , 20732420 ,0
5807,22,1,7,3,6, 4084237 , 10494260 , 3498087 ,0
5807,24,1,7,3,6, 5809084 , 6810650 , 2270217 ,0
5807,30,1,7,3,6, 4687330 , 5306545 , 1326636 ,0
5807,34,1,7,3,6, 3605638 , 4295467 , 2147733 ,0
5807,41,1,7,3,6, 2442620 , 2442620 , 814207 ,0
5807,46,1,7,3,6, 400626 , 1539908 , 1539908 ,0
5827,2,1,5,3,6, 22304635 , 22907463 , 3272495 ,0
5827,8,1,5,3,6, 12659387 , 13664101 , 1952014 ,0
5827,10,1,5,3,6, 6329694 , 8010306 , 1335051 ,0
5827,12,1,5,3,6, 4521210 , 5324980 , 1331245 ,0
5827,25,1,5,3,6, 4802529 , 5208599 , 1041720 ,0
5827,40,1,5,3,6, 2210369 , 2461548 , 820516 ,0
5827,41,1,5,3,6, 4252583 , 4583376 , 1145844 ,0
5827,43,1,5,3,6, 2411312 , 3285412 , 821353 ,0
5827,50,1,5,3,6, 482262 , 955858 , 477929 ,1
5848,20,1,7,3,6, 7775682 , 9554103 , 1364872 ,0
5848,37,1,7,3,6, 10666641 , 11364458 , 2841115 ,0
5848,38,1,7,3,6, -   , 3389400 , 1129800 ,0
5848,75,1,7,3,6, 1694700 , 2193141 , 2193141 ,0
5848,76,1,7,3,6, 1495323 , 3469150 , 1734575 ,0
5848,80,1,7,3,6, -   , 628036 , 628036 ,0
5848,83,1,7,3,6, 2492206 , 4087217 , 1362406 ,0
5848,98,1,7,3,6, 3788153 , 6778800 , 3389400 ,0
5848,106,1,7,3,6, -   , 2492206 , 623051 ,0
5848,109,1,7,3,6, 3887841 , 5837577 , 2918788 ,0
5908,8,1,8,3,6, 595345 , 1724517 , 862258 ,0
5908,10,1,8,3,6, 7689876 , 8762918 , 973658 ,0
5908,13,1,8,3,6, 2480605 , 3125562 , 1041854 ,0
5908,17,1,8,3,6, 6032832 , 6886633 , 2295544 ,0
5908,22,1,8,3,6, 2182933 , 2877502 , 959167 ,0
5908,24,1,8,3,6, 1110278 , 1656011 , 1656011 ,0
5908,26,1,8,3,6, 2778278 , 3869744 , 1934872 ,0
5908,28,1,8,3,6, 48835 , 1705879 , 1705879 ,0
5908,33,1,8,3,6, 470486 , 1996555 , 998277 ,0
5908,35,1,8,3,6, 2480605 , 3274399 , 3274399 ,0
5931,2,1,5,3,6, 8506651 , 9509435 , 1901887 ,0
5931,7,1,5,3,6, 4503521 , 5197397 , 1299349 ,0
5931,10,1,5,3,6, -   , 1858310 , 371662 ,1
5931,14,1,5,3,6, -   , 1301017 , 1301017 ,0
5931,28,1,5,3,6, 3502739 , 3802973 , 1267658 ,0
5931,36,1,5,3,6, 400313 , 893065 , 893065 ,0
5931,39,1,5,3,6, 1601252 , 2808346 , 936115 ,0
5931,46,1,5,3,6, 1000782 , 1361025 , 340256 ,1
5931,47,1,5,3,6, 3642848 , 4434428 , 1478143 ,0
5931,53,1,5,3,6, 4003130 , 5764507 , 1152901 ,0
5931,61,1,5,3,6, 4423459 , 5724476 , 2862238 ,0
5951,1,1,8,3,6, 50746 , 543427 , 543427 ,1
5951,3,1,8,3,6, 206676 , 513025 , 85504 ,1
5951,5,1,8,3,6, 225237 , 914991 , 228748 ,1
5951,10,1,8,3,6, 327222 , 1408082 , 469361 ,1
5951,23,1,8,3,6, 492681 , 788290 , 394145 ,1
5951,37,1,8,3,6, 1182435 , 1970724 , 492681 ,1
5951,38,1,8,3,6, 52963 , 939789 , 156632 ,1
5951,39,1,8,3,6, 1478043 , 1872188 , 1872188 ,0
5951,42,1,8,3,6, 1773652 , 2167797 , 2167797 ,0
5951,46,1,8,3,6, 2463405 , 3267837 , 816959 ,0
5951,49,1,8,3,6, 2581649 , 2877257 , 2877257 ,0
5972,1,1,7,3,6, 4984412 , 5981294 , 996882 ,0
5972,6,1,7,3,6, 2492206 , 3887841 , 3887841 ,0
5972,12,1,7,3,6, 2727719 , 4751390 , 950278 ,0
5972,15,1,7,3,6, 2990647 , 3389400 , 1129800 ,0
5972,18,1,7,3,6, 4087217 , 10766329 , 3588776 ,0
5972,31,1,7,3,6, 2392518 , 2950967 , 737742 ,0
5972,32,1,7,3,6, 4585659 , 4884723 , 1221181 ,0
5972,35,1,7,3,6, -   , 1357754 , 1357754 ,0
5972,45,1,7,3,6, 10965705 , 12461029 , 6230514 ,0
5972,50,1,7,3,6, 7177553 , 10926025 , 1821004 ,0
6003,1,1,6,3,6, -   , 2628779 , 2628779 ,0
6003,2,1,6,3,6, 2811208 , 3259805 , 1086602 ,0
6003,6,1,6,3,6, -   , 2063573 , 1031786 ,0
6003,8,1,6,3,6, 697818 , 1288621 , 214770 ,1
6003,12,1,6,3,6, 7723512 , 8304378 , 8304378 ,0
6003,13,1,6,3,6, 670237 , 2355163 , 294395 ,1
6003,16,1,6,3,6, 1794388 , 2791270 , 558254 ,1
6003,21,1,6,3,6, 3788153 , 7092215 , 886527 ,0
6003,26,1,6,3,6, 996882 , 1993765 , 664588 ,0
6003,28,1,6,3,6, 191003 , 1252168 , 208695 ,1
6003,33,1,6,3,6, 2990647 , 4156085 , 1385362 ,0
6023,1,1,5,3,6, 803771 , 1756867 , 351373 ,1
6023,14,1,5,3,6, 118891 , 771955 , 385977 ,1
6023,17,1,5,3,6, -   , 1135326 , 567663 ,1
6023,18,1,5,3,6, 6530636 , 8339120 , 1042390 ,0
6023,19,1,5,3,6, 401885 , 1341627 , 268325 ,1
6023,22,1,5,3,6, 1578237 , 1980122 , 660041 ,0
6023,23,1,5,3,6, 85568 , 1120423 , 1120423 ,0
6023,26,1,5,3,6, 2009427 , 3516496 , 1172165 ,0
6023,28,1,5,3,6, 30831446 , 40515459 , 5787923 ,0
6023,30,1,5,3,6, 281320 , 2230798 , 446160 ,1
6023,34,1,5,3,6, 25453 , 1606202 , 401550 ,1
6023,47,1,5,3,6, 401885 , 904242 , 226060 ,1
6069,4,1,8,3,6, 13748675 , 16625799 , 8312900 ,0
6069,7,1,8,3,6, 2956086 , 4802983 , 1600994 ,0
6069,8,1,8,3,6, -   , 3105861 , 3105861 ,0
6069,17,1,8,3,6, 788290 , 2513002 , 837667 ,0
6069,19,1,8,3,6, 10841449 , 13304855 , 1900694 ,0
6069,20,1,8,3,6, 197072 , 1175783 , 587892 ,1
6069,24,1,8,3,6, 4197643 , 5183005 , 1036601 ,0
6069,35,1,8,3,6, 985362 , 2669116 , 2669116 ,0
6069,38,1,8,3,6, 591217 , 1541804 , 770902 ,0
6069,49,1,8,3,6, 32845 , 367193 , 367193 ,1
6096,10,1,5,3,6, 6028280 , 12508680 , 3127170 ,0
6096,11,1,5,3,6, 105495 , 1713036 , 571012 ,1
6096,12,1,5,3,6, 1185411 , 2454233 , 1227117 ,0
6096,19,1,5,3,6, 10047133 , 10532744 , 5266372 ,0
6096,20,1,5,3,6, 696970 , 2187294 , 729098 ,0
6096,23,1,5,3,6, -   , 904242 , 904242 ,0
